archivo,tabla,columna,valor
parquet\2023\25_Sedes\Sedes.parquet,25_Sedes,cuadro,C1024
parquet\2023\25_Sedes\Sedes.parquet,25_Sedes,cuadro,C104
parquet\2023\25_Sedes\Sedes.parquet,25_Sedes,nroced,6A
parquet\2023\25_Sedes\Sedes.parquet,25_Sedes,nroced,9A
parquet\2023\26_SAANEE\SaaNee.parquet,26_SAANEE,nroced,8AP
parquet\2023\27_Local_pronoei\Local_pronoei.parquet,27_Local_pronoei,niv_mod,A5
parquet\2023\27_Local_pronoei\Local_pronoei.parquet,27_Local_pronoei,nroced,2A
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,niv_mod,A5
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,01
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,02
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,03
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,04
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,05
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,06
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,07
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,08
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,09
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,10
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,11
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,tipdato,12
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,cuadro,P814
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,cuadro,P815
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,cuadro,P822
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,cuadro,P830
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,nroced,2A
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk1,
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk1,1
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk1,2
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk1,X
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,0
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,1
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,10
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,2
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,20
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,24
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,3
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,4
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,5
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,6
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,7
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,8
parquet\2023\28_Local_pronoei_m\Local_pronoei_m.parquet,28_Local_pronoei_m,chk2,9
parquet\2023\31_Loc_Lineal_1\Loc_Lineal_1.parquet,31_Loc_Lineal_1,nroced,11
parquet\2023\32_Loc_Lineal_2\Loc_Lineal_2.parquet,32_Loc_Lineal_2,nroced,11
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,A1
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,A2
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,A3
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,A5
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,B0
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,D1
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,D2
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,E0
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,E1
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,E2
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,F0
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,K0
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,L0
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,M0
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,P0
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,S0
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,niv_mod,T0
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,cuadro,P101
parquet\2023\33_Loc_P101_Nivel\Loc_P101_Nivel.parquet,33_Loc_P101_Nivel,nroced,11
parquet\2023\34_Loc_P106_atech\Loc_P106_atech.parquet,34_Loc_P106_atech,cuadro,C106
parquet\2023\34_Loc_P106_atech\Loc_P106_atech.parquet,34_Loc_P106_atech,nroced,11
parquet\2023\35_Loc_P107_Topog\Loc_P107_Topog.parquet,35_Loc_P107_Topog,cuadro,C107
parquet\2023\35_Loc_P107_Topog\Loc_P107_Topog.parquet,35_Loc_P107_Topog,nroced,11
parquet\2023\36_Loc_P108_Safile\Loc_P108_Safile.parquet,36_Loc_P108_Safile,cuadro,C108
parquet\2023\36_Loc_P108_Safile\Loc_P108_Safile.parquet,36_Loc_P108_Safile,nroced,11
parquet\2023\37_Loc_P114_Tramo\Loc_P114_Tramo.parquet,37_Loc_P114_Tramo,cuadro,C114
parquet\2023\37_Loc_P114_Tramo\Loc_P114_Tramo.parquet,37_Loc_P114_Tramo,nroced,11
parquet\2023\38_Loc_P117_trayec\Loc_P117_trayec.parquet,38_Loc_P117_trayec,cuadro,C1171
parquet\2023\38_Loc_P117_trayec\Loc_P117_trayec.parquet,38_Loc_P117_trayec,cuadro,C1173
parquet\2023\38_Loc_P117_trayec\Loc_P117_trayec.parquet,38_Loc_P117_trayec,nroced,11
parquet\2023\39_Loc_P200_ServBa\Loc_P200_ServBa.parquet,39_Loc_P200_ServBa,cuadro,C202
parquet\2023\39_Loc_P200_ServBa\Loc_P200_ServBa.parquet,39_Loc_P200_ServBa,cuadro,C206
parquet\2023\39_Loc_P200_ServBa\Loc_P200_ServBa.parquet,39_Loc_P200_ServBa,cuadro,C207
parquet\2023\39_Loc_P200_ServBa\Loc_P200_ServBa.parquet,39_Loc_P200_ServBa,nroced,11
parquet\2023\40_Loc_P222_Inter\Loc_P222_Inter.parquet,40_Loc_P222_Inter,cuadro,C2223
parquet\2023\40_Loc_P222_Inter\Loc_P222_Inter.parquet,40_Loc_P222_Inter,nroced,11
parquet\2023\41_Loc_P302_Cerco\Loc_P302_Cerco.parquet,41_Loc_P302_Cerco,cuadro,C302
parquet\2023\41_Loc_P302_Cerco\Loc_P302_Cerco.parquet,41_Loc_P302_Cerco,nroced,11
parquet\2023\42_Loc_P303_OtElem\Loc_P303_OtElem.parquet,42_Loc_P303_OtElem,cuadro,C303
parquet\2023\42_Loc_P303_OtElem\Loc_P303_OtElem.parquet,42_Loc_P303_OtElem,nroced,11
parquet\2023\43_Loc_P401_Edific\Loc_P401_Edific.parquet,43_Loc_P401_Edific,cuadro,C401
parquet\2023\43_Loc_P401_Edific\Loc_P401_Edific.parquet,43_Loc_P401_Edific,nroced,11
parquet\2023\44_Loc_P501_Aulas\Loc_P501_Aulas.parquet,44_Loc_P501_Aulas,cuadro,C501
parquet\2023\44_Loc_P501_Aulas\Loc_P501_Aulas.parquet,44_Loc_P501_Aulas,nroced,11
parquet\2023\45_Loc_P601_OtEsp\Loc_P601_OtEsp.parquet,45_Loc_P601_OtEsp,cuadro,C601
parquet\2023\45_Loc_P601_OtEsp\Loc_P601_OtEsp.parquet,45_Loc_P601_OtEsp,nroced,11
parquet\2023\46_Loc_P605_OtEspA\Loc_P605_OtEspA.parquet,46_Loc_P605_OtEspA,cuadro,C605
parquet\2023\46_Loc_P605_OtEspA\Loc_P605_OtEspA.parquet,46_Loc_P605_OtEspA,nroced,11
parquet\2023\47_Loc_P701_SsHh\Loc_P701_SsHh.parquet,47_Loc_P701_SsHh,cuadro,C701
parquet\2023\47_Loc_P701_SsHh\Loc_P701_SsHh.parquet,47_Loc_P701_SsHh,nroced,11
parquet\2023\48_Loc_P801_RecTec\Loc_P801_RecTec.parquet,48_Loc_P801_RecTec,cuadro,C801
parquet\2023\48_Loc_P801_RecTec\Loc_P801_RecTec.parquet,48_Loc_P801_RecTec,nroced,11
parquet\2023\49_Loc_P802_Equip\Loc_P802_Equip.parquet,49_Loc_P802_Equip,cuadro,C802
parquet\2023\49_Loc_P802_Equip\Loc_P802_Equip.parquet,49_Loc_P802_Equip,nroced,11
parquet\2023\50_Loc_P803_IntPro\Loc_P803_IntPro.parquet,50_Loc_P803_IntPro,cuadro,C803
parquet\2023\50_Loc_P803_IntPro\Loc_P803_IntPro.parquet,50_Loc_P803_IntPro,nroced,11
parquet\2023\51_Loc_P901_EduAdm\Loc_P901_EduAdm.parquet,51_Loc_P901_EduAdm,cuadro,C901
parquet\2023\51_Loc_P901_EduAdm\Loc_P901_EduAdm.parquet,51_Loc_P901_EduAdm,nroced,11
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,A2
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,A3
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,A5
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,B0
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,D1
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,D2
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,E1
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,E2
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,F0
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,K0
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,L0
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,M0
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,P0
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,S0
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,niv_mod,T0
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,ges_dep,A1
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,ges_dep,A2
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,ges_dep,A3
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,ges_dep,A4
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,ges_dep,B1
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,ges_dep,B2
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,ges_dep,B3
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,ges_dep,B4
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,ges_dep,B5
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,ges_dep,B6
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,area_censo,1
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,area_censo,2
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,01
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,02
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,03
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,04
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,05
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,06
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,07
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,08
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,09
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,10
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,11
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,12
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,13
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,14
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,15
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,16
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,20
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,21
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,22
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,26
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,28
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,35
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,36
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,41
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,42
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616524
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616655
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616656
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616657
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616665
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616695
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616696
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616697
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616698
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616700
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616701
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616703
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616704
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616705
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616706
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616707
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616708
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616717
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616718
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616779
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF1616781
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136490
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136645
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136646
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136647
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136648
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136673
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136674
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136677
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136678
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136681
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136683
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136684
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136685
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136686
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2136687
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156131
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156491
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156651
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156652
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156664
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156666
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156667
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156676
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156690
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156691
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2156748
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2242837
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2242938
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APF2243039
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,APFAG99999
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0110043
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0113948
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0114352
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116185
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116196
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116212
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116237
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116246
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116257
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116287
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116308
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116322
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116331
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0116377
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0120023
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0120053
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0120093
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126189
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126198
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126203
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126235
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126244
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126262
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126265
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126273
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126318
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126320
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126378
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126411
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126412
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126418
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126443
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126462
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126475
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126530
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126537
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0126675
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0136498
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0216414
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0216482
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0226776
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0410013
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT0410033
